,age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_change,hours_per_week,native_country,income
22904,36.0,3,15.0,2.0,9,0.0,4.0,1.0,0.0,55.0,1.0,1
22905,47.0,1,14.0,2.0,9,0.0,4.0,1.0,0.0,40.0,1.0,1
22906,57.0,3,5.0,6.0,7,4.0,2.0,1.0,0.0,52.0,0.0,0
22907,30.0,3,10.0,3.0,3,4.0,4.0,0.0,0.0,45.0,1.0,0
22908,30.0,1,14.0,2.0,9,0.0,4.0,1.0,0.0,40.0,1.0,0
22909,19.0,2,8.0,2.0,7,2.0,4.0,0.0,15024.0,40.0,1.0,1
22910,30.0,4,13.0,4.0,3,3.0,4.0,1.0,0.0,43.0,1.0,0
22911,23.0,1,10.0,4.0,10,3.0,4.0,1.0,0.0,40.0,1.0,1
22912,41.0,5,15.0,2.0,9,0.0,4.0,1.0,0.0,50.0,1.0,1
22913,52.0,3,10.0,0.0,3,1.0,4.0,1.0,0.0,60.0,1.0,0
22914,27.0,3,12.0,4.0,0,1.0,4.0,1.0,0.0,40.0,1.0,0
22915,59.0,3,9.0,2.0,2,0.0,4.0,1.0,0.0,45.0,1.0,0
22916,21.0,3,9.0,4.0,11,3.0,4.0,0.0,0.0,36.0,1.0,0
22917,60.0,3,9.0,6.0,6,1.0,4.0,0.0,0.0,40.0,1.0,0
22918,69.0,6,15.0,2.0,0,0.0,4.0,1.0,0.0,34.0,1.0,1
22919,24.0,3,9.0,4.0,11,3.0,4.0,1.0,0.0,40.0,1.0,0
22920,19.0,3,9.0,4.0,11,3.0,2.0,1.0,0.0,25.0,1.0,0
22921,60.0,6,12.0,2.0,9,0.0,4.0,1.0,0.0,20.0,0.0,0
22922,64.0,3,10.0,6.0,12,1.0,4.0,0.0,0.0,35.0,1.0,0
22923,39.0,4,11.0,2.0,3,0.0,4.0,1.0,0.0,60.0,1.0,1
22924,51.0,3,12.0,2.0,3,0.0,4.0,1.0,0.0,45.0,1.0,1
22925,51.0,3,6.0,0.0,2,1.0,2.0,0.0,0.0,35.0,1.0,0
22926,25.0,3,10.0,0.0,12,1.0,4.0,0.0,0.0,40.0,1.0,0
22927,17.0,3,6.0,4.0,8,3.0,4.0,0.0,0.0,4.0,1.0,0
22928,37.0,3,10.0,0.0,12,4.0,4.0,0.0,0.0,40.0,1.0,0
22929,74.0,5,9.0,6.0,4,1.0,4.0,0.0,0.0,14.0,1.0,0
22930,26.0,6,13.0,2.0,3,0.0,2.0,1.0,0.0,40.0,1.0,1
22931,23.0,3,9.0,4.0,7,1.0,2.0,1.0,0.0,30.0,1.0,0
22932,57.0,4,15.0,2.0,9,0.0,4.0,1.0,0.0,36.0,1.0,1
22933,20.0,3,7.0,4.0,13,3.0,4.0,1.0,0.0,15.0,1.0,0
22934,37.0,3,9.0,2.0,4,0.0,4.0,1.0,0.0,40.0,1.0,0
22935,46.0,3,13.0,2.0,11,0.0,4.0,1.0,0.0,40.0,1.0,0
22936,39.0,3,10.0,0.0,9,1.0,4.0,0.0,0.0,45.0,1.0,1
22937,40.0,3,9.0,6.0,6,3.0,4.0,0.0,0.0,30.0,1.0,0
22938,50.0,6,9.0,2.0,5,0.0,4.0,1.0,0.0,40.0,1.0,0
22939,25.0,3,1.0,4.0,4,1.0,4.0,1.0,0.0,35.0,0.0,0
22940,44.0,3,9.0,2.0,0,0.0,4.0,1.0,0.0,45.0,1.0,0
22941,41.0,3,9.0,2.0,13,0.0,4.0,1.0,0.0,40.0,1.0,0
22942,30.0,5,9.0,2.0,9,0.0,4.0,1.0,-1977.0,15.0,1.0,1
22943,38.0,3,11.0,2.0,5,0.0,4.0,1.0,0.0,50.0,1.0,0
22944,54.0,3,6.0,2.0,5,0.0,4.0,1.0,0.0,40.0,1.0,0
22945,40.0,0,9.0,0.0,0,1.0,2.0,0.0,0.0,52.0,1.0,0
22946,37.0,3,7.0,2.0,5,0.0,2.0,1.0,7688.0,40.0,1.0,1
22947,46.0,0,13.0,2.0,3,0.0,4.0,1.0,15024.0,40.0,1.0,1
22948,38.0,3,9.0,0.0,9,1.0,4.0,1.0,0.0,45.0,1.0,0
22949,20.0,3,10.0,4.0,3,3.0,4.0,0.0,0.0,10.0,1.0,0
22950,71.0,4,12.0,2.0,5,0.0,4.0,1.0,0.0,3.0,1.0,0
22951,35.0,3,10.0,2.0,4,0.0,4.0,1.0,0.0,40.0,0.0,0
22952,62.0,3,13.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,1
22953,34.0,3,13.0,4.0,9,1.0,4.0,0.0,0.0,45.0,0.0,0
22954,56.0,5,9.0,2.0,13,0.0,4.0,1.0,0.0,90.0,1.0,0
22955,30.0,6,14.0,2.0,9,0.0,1.0,1.0,0.0,20.0,0.0,0
22956,17.0,3,7.0,4.0,0,3.0,4.0,0.0,0.0,20.0,1.0,0
22957,18.0,5,7.0,4.0,7,3.0,4.0,0.0,594.0,4.0,1.0,0
22958,35.0,3,7.0,2.0,4,0.0,4.0,1.0,0.0,40.0,1.0,0
22959,21.0,3,9.0,4.0,6,3.0,2.0,1.0,0.0,1.0,1.0,0
22960,46.0,5,9.0,0.0,2,3.0,4.0,1.0,0.0,50.0,1.0,0
22961,33.0,5,10.0,2.0,2,0.0,4.0,1.0,0.0,60.0,1.0,0
22962,27.0,3,10.0,4.0,11,1.0,4.0,0.0,0.0,40.0,1.0,0
22963,36.0,3,10.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,1
22964,42.0,3,4.0,2.0,13,0.0,4.0,1.0,0.0,40.0,1.0,0
22965,35.0,3,9.0,2.0,13,0.0,4.0,1.0,0.0,50.0,1.0,0
22966,25.0,3,13.0,5.0,3,1.0,4.0,1.0,0.0,40.0,1.0,0
22967,47.0,0,13.0,2.0,9,0.0,4.0,1.0,0.0,40.0,1.0,1
22968,44.0,6,15.0,2.0,9,0.0,4.0,1.0,15024.0,75.0,1.0,1
22969,51.0,0,9.0,2.0,13,0.0,4.0,1.0,7688.0,40.0,1.0,1
22970,53.0,3,9.0,2.0,9,0.0,4.0,1.0,0.0,42.0,1.0,1
22971,47.0,3,9.0,2.0,10,0.0,4.0,1.0,0.0,40.0,1.0,0
22972,20.0,3,7.0,4.0,5,3.0,2.0,1.0,0.0,40.0,1.0,0
22973,32.0,3,10.0,5.0,6,4.0,2.0,0.0,0.0,70.0,1.0,0
22974,28.0,3,9.0,2.0,2,0.0,4.0,1.0,0.0,50.0,1.0,0
22975,58.0,3,3.0,2.0,6,0.0,4.0,1.0,0.0,40.0,1.0,0
22976,52.0,3,9.0,0.0,11,1.0,4.0,0.0,0.0,40.0,1.0,0
22977,35.0,3,14.0,5.0,9,1.0,4.0,1.0,0.0,40.0,1.0,1
22978,30.0,3,10.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
22979,33.0,3,10.0,4.0,0,1.0,4.0,0.0,6849.0,50.0,1.0,0
22980,56.0,6,13.0,5.0,9,1.0,4.0,0.0,0.0,38.0,0.0,0
22981,21.0,3,10.0,4.0,7,3.0,4.0,0.0,0.0,20.0,1.0,0
22982,56.0,2,10.0,4.0,5,1.0,2.0,0.0,0.0,40.0,1.0,0
22983,56.0,3,13.0,2.0,9,0.0,4.0,1.0,-1902.0,65.0,1.0,1
22984,45.0,3,13.0,2.0,2,0.0,4.0,1.0,15024.0,40.0,1.0,1
22985,20.0,3,10.0,4.0,3,3.0,4.0,0.0,0.0,20.0,1.0,0
22986,62.0,1,9.0,2.0,7,0.0,4.0,1.0,0.0,40.0,1.0,1
22987,24.0,3,13.0,4.0,11,1.0,4.0,0.0,0.0,30.0,1.0,0
22988,52.0,0,13.0,5.0,0,4.0,2.0,0.0,0.0,40.0,1.0,0
22989,23.0,3,9.0,2.0,11,0.0,4.0,1.0,0.0,40.0,1.0,0
22990,36.0,3,14.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,1
22991,40.0,3,10.0,4.0,2,1.0,4.0,1.0,0.0,40.0,1.0,0
22992,30.0,3,10.0,2.0,6,0.0,4.0,1.0,0.0,40.0,0.0,0
22993,41.0,3,5.0,2.0,13,0.0,4.0,1.0,0.0,35.0,1.0,0
22994,59.0,3,9.0,2.0,13,0.0,4.0,1.0,0.0,40.0,1.0,1
22995,27.0,3,14.0,4.0,3,1.0,4.0,1.0,0.0,37.0,1.0,0
22996,19.0,3,10.0,4.0,6,3.0,4.0,1.0,0.0,23.0,1.0,0
22997,41.0,3,10.0,4.0,3,1.0,4.0,1.0,0.0,50.0,1.0,0
22998,27.0,3,13.0,4.0,5,4.0,4.0,1.0,0.0,35.0,1.0,0
22999,50.0,3,9.0,6.0,6,4.0,4.0,0.0,0.0,40.0,1.0,0
23000,29.0,3,3.0,4.0,7,3.0,4.0,0.0,0.0,40.0,0.0,0
23001,38.0,3,13.0,2.0,3,0.0,4.0,1.0,0.0,55.0,1.0,1
23002,30.0,3,9.0,4.0,6,3.0,4.0,1.0,0.0,60.0,1.0,0
23003,48.0,3,13.0,2.0,9,0.0,4.0,1.0,0.0,55.0,1.0,0
23004,39.0,1,12.0,2.0,2,0.0,2.0,1.0,7298.0,40.0,1.0,1
23005,40.0,3,11.0,2.0,9,0.0,4.0,1.0,0.0,40.0,1.0,0
23006,27.0,1,7.0,2.0,2,0.0,4.0,1.0,0.0,40.0,0.0,0
23007,59.0,5,14.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,1
23008,31.0,3,9.0,0.0,2,4.0,2.0,0.0,0.0,20.0,1.0,0
23009,34.0,3,9.0,2.0,0,0.0,4.0,1.0,0.0,50.0,1.0,1
23010,47.0,4,15.0,4.0,7,1.0,4.0,1.0,0.0,60.0,1.0,1
23011,64.0,4,2.0,2.0,11,0.0,4.0,1.0,0.0,20.0,1.0,0
23012,29.0,3,5.0,2.0,6,0.0,4.0,1.0,0.0,40.0,0.0,0
23013,38.0,1,9.0,4.0,13,1.0,4.0,1.0,0.0,40.0,1.0,0
23014,42.0,3,13.0,2.0,11,0.0,4.0,1.0,-1887.0,40.0,1.0,1
23015,49.0,3,13.0,2.0,11,0.0,4.0,1.0,0.0,60.0,1.0,1
23016,53.0,3,10.0,2.0,12,0.0,4.0,1.0,0.0,40.0,1.0,0
23017,35.0,3,10.0,2.0,0,0.0,4.0,1.0,0.0,50.0,1.0,1
23018,70.0,4,13.0,2.0,4,0.0,1.0,1.0,0.0,40.0,0.0,0
23019,38.0,3,9.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
23020,36.0,3,13.0,0.0,11,2.0,1.0,0.0,0.0,40.0,0.0,0
23021,34.0,5,13.0,2.0,11,0.0,1.0,1.0,0.0,55.0,0.0,0
23022,24.0,3,13.0,4.0,9,1.0,4.0,1.0,0.0,10.0,0.0,0
23023,23.0,3,10.0,4.0,0,1.0,4.0,0.0,0.0,40.0,1.0,0
23024,21.0,3,10.0,4.0,0,3.0,4.0,0.0,0.0,35.0,1.0,0
23025,47.0,3,10.0,6.0,0,4.0,4.0,0.0,0.0,40.0,1.0,0
23026,59.0,3,4.0,4.0,4,4.0,4.0,1.0,4865.0,40.0,1.0,0
23027,33.0,0,12.0,0.0,3,4.0,4.0,1.0,0.0,50.0,1.0,1
23028,63.0,5,10.0,2.0,6,0.0,4.0,1.0,0.0,35.0,1.0,1
23029,18.0,1,9.0,4.0,7,3.0,4.0,1.0,0.0,60.0,1.0,0
23030,32.0,3,13.0,4.0,9,1.0,4.0,0.0,0.0,50.0,1.0,0
23031,33.0,3,13.0,2.0,3,0.0,2.0,1.0,0.0,40.0,0.0,0
23032,19.0,3,9.0,4.0,5,2.0,4.0,1.0,0.0,40.0,1.0,0
23033,27.0,1,9.0,4.0,9,3.0,4.0,1.0,0.0,40.0,1.0,0
23034,40.0,3,10.0,0.0,13,1.0,4.0,1.0,0.0,48.0,1.0,1
23035,38.0,5,12.0,2.0,13,0.0,4.0,1.0,0.0,40.0,1.0,0
23036,20.0,3,9.0,4.0,4,3.0,4.0,1.0,0.0,47.0,1.0,0
23037,35.0,5,9.0,5.0,13,1.0,4.0,1.0,0.0,70.0,1.0,0
23038,22.0,3,10.0,4.0,0,3.0,4.0,0.0,0.0,40.0,1.0,0
23039,40.0,3,14.0,2.0,9,0.0,4.0,1.0,0.0,50.0,1.0,1
23040,34.0,3,10.0,2.0,12,0.0,4.0,1.0,3103.0,40.0,1.0,1
23041,23.0,3,6.0,4.0,5,1.0,4.0,1.0,0.0,40.0,1.0,0
23042,26.0,3,13.0,4.0,0,1.0,4.0,1.0,0.0,40.0,1.0,0
23043,53.0,4,10.0,2.0,4,0.0,4.0,1.0,0.0,60.0,1.0,0
23044,34.0,3,10.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,1
23045,39.0,3,9.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
23046,25.0,3,5.0,2.0,2,0.0,4.0,1.0,0.0,40.0,0.0,0
23047,18.0,3,7.0,4.0,11,3.0,4.0,1.0,0.0,20.0,1.0,0
23048,65.0,3,13.0,4.0,3,1.0,4.0,1.0,0.0,40.0,1.0,0
23049,49.0,5,13.0,4.0,3,3.0,4.0,0.0,0.0,40.0,1.0,0
23050,64.0,3,6.0,2.0,7,0.0,2.0,1.0,0.0,40.0,1.0,0
23051,68.0,3,13.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,1
23052,56.0,5,10.0,0.0,7,1.0,4.0,0.0,0.0,40.0,1.0,0
23053,68.0,0,9.0,0.0,9,1.0,4.0,0.0,-3683.0,40.0,1.0,0
23054,35.0,3,13.0,2.0,9,0.0,4.0,1.0,0.0,48.0,1.0,1
23055,50.0,0,9.0,4.0,0,4.0,2.0,0.0,0.0,12.0,1.0,0
23056,45.0,3,9.0,0.0,0,4.0,4.0,0.0,0.0,28.0,1.0,0
23057,43.0,3,13.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,0
23058,39.0,3,10.0,5.0,0,4.0,2.0,0.0,0.0,40.0,1.0,0
23059,37.0,3,9.0,0.0,2,4.0,4.0,1.0,1506.0,40.0,1.0,0
23060,45.0,3,13.0,2.0,12,0.0,4.0,1.0,0.0,50.0,1.0,1
23061,20.0,4,10.0,4.0,0,3.0,4.0,0.0,0.0,10.0,1.0,0
23062,36.0,3,12.0,4.0,12,4.0,4.0,0.0,0.0,45.0,1.0,0
23063,26.0,3,10.0,4.0,0,1.0,4.0,0.0,0.0,40.0,1.0,0
23064,36.0,3,13.0,4.0,9,1.0,4.0,0.0,0.0,32.0,1.0,0
23065,47.0,3,13.0,4.0,0,1.0,4.0,1.0,0.0,60.0,1.0,0
23066,34.0,3,9.0,4.0,6,1.0,2.0,1.0,-2001.0,40.0,1.0,0
23067,53.0,3,10.0,6.0,11,4.0,4.0,0.0,0.0,30.0,1.0,0
23068,32.0,3,13.0,0.0,6,1.0,4.0,0.0,-1590.0,42.0,1.0,0
23069,44.0,5,3.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
23070,25.0,3,9.0,4.0,5,2.0,4.0,1.0,0.0,40.0,0.0,0
23071,35.0,3,3.0,4.0,4,4.0,4.0,1.0,0.0,36.0,1.0,0
23072,34.0,3,12.0,0.0,9,1.0,4.0,0.0,0.0,40.0,1.0,0
23073,42.0,3,10.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
23074,47.0,3,9.0,0.0,7,1.0,4.0,0.0,0.0,4.0,1.0,0
23075,23.0,3,9.0,4.0,2,3.0,4.0,1.0,0.0,37.0,0.0,0
23076,56.0,1,9.0,0.0,3,1.0,4.0,0.0,0.0,40.0,1.0,0
23077,50.0,3,16.0,2.0,9,0.0,4.0,1.0,15024.0,50.0,1.0,1
23078,38.0,3,9.0,2.0,13,0.0,4.0,1.0,0.0,60.0,1.0,0
23079,46.0,3,11.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,1
23080,47.0,3,12.0,5.0,0,4.0,4.0,0.0,0.0,57.0,1.0,0
23081,38.0,5,9.0,2.0,7,0.0,4.0,1.0,3464.0,80.0,0.0,0
23082,42.0,3,9.0,2.0,13,0.0,4.0,1.0,0.0,46.0,1.0,0
23083,48.0,3,9.0,2.0,11,0.0,4.0,1.0,0.0,40.0,1.0,0
23084,27.0,3,9.0,4.0,3,1.0,4.0,0.0,0.0,50.0,1.0,0
23085,40.0,3,11.0,2.0,9,5.0,4.0,0.0,0.0,36.0,1.0,0
23086,53.0,3,16.0,2.0,9,5.0,4.0,0.0,99999.0,37.0,1.0,1
23087,75.0,5,11.0,6.0,3,1.0,4.0,0.0,0.0,30.0,1.0,0
23088,39.0,3,13.0,2.0,9,0.0,4.0,1.0,0.0,48.0,1.0,1
23089,46.0,0,12.0,0.0,0,4.0,4.0,0.0,0.0,40.0,1.0,0
23090,51.0,3,9.0,6.0,6,1.0,2.0,0.0,0.0,40.0,1.0,0
23091,34.0,3,9.0,0.0,7,3.0,4.0,1.0,0.0,40.0,1.0,0
23092,23.0,3,10.0,2.0,11,0.0,4.0,1.0,0.0,40.0,1.0,0
23093,32.0,3,11.0,4.0,7,1.0,4.0,1.0,0.0,45.0,1.0,0
23094,45.0,5,10.0,4.0,11,1.0,4.0,1.0,0.0,55.0,1.0,0
23095,21.0,3,10.0,4.0,7,3.0,4.0,1.0,0.0,40.0,1.0,0
23096,36.0,3,9.0,2.0,2,0.0,4.0,1.0,0.0,44.0,1.0,0
23097,40.0,3,6.0,2.0,2,0.0,4.0,1.0,0.0,50.0,1.0,0
23098,20.0,3,6.0,0.0,6,1.0,4.0,0.0,0.0,40.0,1.0,0
23099,68.0,3,5.0,0.0,4,1.0,2.0,1.0,0.0,20.0,1.0,0
23100,40.0,3,13.0,2.0,11,0.0,4.0,1.0,0.0,40.0,1.0,1
23101,20.0,3,10.0,4.0,0,3.0,4.0,0.0,0.0,24.0,1.0,0
23102,48.0,1,14.0,0.0,9,1.0,4.0,0.0,0.0,40.0,1.0,1
23103,27.0,3,13.0,4.0,11,1.0,4.0,1.0,0.0,45.0,1.0,0
23104,57.0,0,11.0,4.0,12,1.0,4.0,1.0,0.0,40.0,1.0,0
23105,54.0,4,9.0,2.0,3,0.0,4.0,1.0,0.0,98.0,1.0,1
23106,47.0,3,9.0,0.0,7,1.0,4.0,0.0,0.0,40.0,1.0,0
23107,30.0,1,10.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
23108,17.0,3,7.0,4.0,4,3.0,4.0,1.0,0.0,40.0,1.0,0
23109,35.0,3,10.0,2.0,2,0.0,3.0,1.0,0.0,45.0,1.0,1
23110,56.0,1,8.0,4.0,5,1.0,4.0,1.0,0.0,40.0,1.0,0
23111,20.0,3,9.0,4.0,5,3.0,4.0,1.0,0.0,28.0,1.0,0
23112,38.0,1,13.0,2.0,9,0.0,4.0,1.0,0.0,38.0,1.0,0
23113,19.0,3,10.0,4.0,11,3.0,4.0,0.0,0.0,25.0,1.0,0
23114,24.0,3,9.0,4.0,2,2.0,4.0,1.0,594.0,40.0,0.0,0
23115,31.0,3,10.0,4.0,0,1.0,4.0,1.0,0.0,40.0,0.0,0
23116,44.0,1,13.0,4.0,9,3.0,4.0,1.0,0.0,60.0,1.0,0
23117,21.0,6,10.0,4.0,11,3.0,2.0,0.0,-1602.0,12.0,1.0,0
23118,41.0,3,10.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
23119,18.0,3,7.0,4.0,7,3.0,4.0,0.0,0.0,16.0,1.0,0
23120,23.0,3,5.0,4.0,13,3.0,4.0,1.0,0.0,40.0,1.0,0
23121,37.0,1,10.0,2.0,7,0.0,0.0,1.0,0.0,32.0,1.0,0
23122,46.0,3,11.0,0.0,9,4.0,4.0,1.0,0.0,30.0,1.0,0
23123,43.0,5,13.0,0.0,11,4.0,4.0,1.0,0.0,45.0,1.0,0
23124,31.0,3,2.0,2.0,6,0.0,4.0,1.0,0.0,40.0,0.0,0
23125,40.0,3,10.0,0.0,13,4.0,4.0,1.0,0.0,40.0,1.0,1
23126,27.0,3,15.0,0.0,9,1.0,4.0,0.0,0.0,12.0,1.0,0
23127,64.0,1,10.0,4.0,13,4.0,4.0,1.0,0.0,40.0,1.0,0
23128,31.0,0,11.0,4.0,9,3.0,4.0,1.0,0.0,40.0,1.0,0
23129,48.0,3,14.0,2.0,3,0.0,2.0,1.0,0.0,45.0,1.0,0
23130,37.0,5,13.0,2.0,11,0.0,4.0,1.0,0.0,20.0,0.0,1
23131,28.0,3,10.0,0.0,12,1.0,4.0,1.0,0.0,24.0,1.0,0
23132,42.0,3,10.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
23133,60.0,4,4.0,2.0,11,0.0,4.0,1.0,0.0,60.0,1.0,0
23134,17.0,3,7.0,4.0,7,3.0,4.0,0.0,0.0,20.0,1.0,0
23135,21.0,3,10.0,4.0,5,3.0,4.0,0.0,0.0,30.0,1.0,0
23136,46.0,3,6.0,0.0,0,3.0,2.0,1.0,0.0,40.0,1.0,0
23137,18.0,3,9.0,4.0,0,3.0,4.0,0.0,0.0,40.0,1.0,0
23138,22.0,3,9.0,4.0,7,1.0,4.0,1.0,0.0,27.0,1.0,0
23139,44.0,5,13.0,0.0,3,1.0,4.0,1.0,0.0,60.0,1.0,0
23140,36.0,3,9.0,2.0,11,0.0,4.0,1.0,0.0,40.0,1.0,0
23141,65.0,3,11.0,0.0,3,1.0,4.0,0.0,0.0,40.0,1.0,0
23142,26.0,3,9.0,4.0,7,1.0,4.0,1.0,0.0,40.0,0.0,0
23143,21.0,3,6.0,2.0,7,0.0,4.0,1.0,0.0,25.0,1.0,0
23144,41.0,3,9.0,0.0,2,1.0,4.0,1.0,-2339.0,40.0,1.0,0
23145,28.0,3,10.0,4.0,7,4.0,4.0,0.0,0.0,35.0,1.0,0
23146,27.0,3,10.0,4.0,6,1.0,4.0,0.0,0.0,40.0,1.0,0
23147,19.0,6,10.0,4.0,7,1.0,2.0,1.0,0.0,12.0,1.0,0
23148,40.0,3,10.0,2.0,13,0.0,4.0,1.0,0.0,40.0,1.0,0
23149,19.0,3,9.0,4.0,5,3.0,4.0,1.0,0.0,15.0,1.0,0
23150,40.0,3,11.0,2.0,13,0.0,4.0,1.0,2829.0,40.0,1.0,0
23151,37.0,3,9.0,4.0,2,4.0,4.0,1.0,0.0,40.0,1.0,0
23152,33.0,3,10.0,2.0,0,0.0,2.0,1.0,0.0,40.0,1.0,1
23153,34.0,3,9.0,2.0,7,0.0,4.0,1.0,0.0,40.0,1.0,0
23154,44.0,1,12.0,4.0,10,1.0,4.0,1.0,0.0,40.0,1.0,0
23155,33.0,3,10.0,0.0,0,4.0,2.0,0.0,0.0,40.0,1.0,0
23156,72.0,1,9.0,2.0,3,0.0,4.0,1.0,2290.0,10.0,1.0,0
23157,19.0,3,9.0,4.0,11,3.0,4.0,0.0,0.0,40.0,1.0,0
23158,59.0,3,11.0,0.0,9,1.0,4.0,0.0,0.0,36.0,1.0,0
23159,40.0,3,9.0,0.0,10,1.0,2.0,0.0,0.0,40.0,1.0,0
23160,35.0,3,9.0,0.0,9,4.0,4.0,0.0,0.0,40.0,1.0,0
23161,22.0,3,12.0,4.0,0,1.0,4.0,1.0,0.0,45.0,1.0,0
23162,41.0,3,14.0,4.0,9,1.0,4.0,0.0,0.0,40.0,1.0,0
23163,59.0,3,10.0,2.0,12,0.0,4.0,1.0,0.0,50.0,1.0,1
23164,50.0,3,8.0,0.0,5,4.0,4.0,1.0,0.0,40.0,1.0,0
23165,21.0,3,12.0,4.0,0,1.0,4.0,0.0,0.0,10.0,1.0,0
23166,40.0,4,9.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,0
23167,22.0,3,9.0,4.0,11,1.0,4.0,1.0,0.0,40.0,1.0,0
23168,43.0,3,3.0,5.0,6,1.0,4.0,0.0,0.0,40.0,0.0,0
23169,17.0,3,7.0,4.0,13,3.0,4.0,0.0,0.0,16.0,1.0,0
23170,42.0,1,4.0,0.0,7,1.0,4.0,1.0,0.0,40.0,1.0,0
23171,37.0,3,10.0,2.0,6,0.0,2.0,1.0,0.0,40.0,1.0,1
23172,19.0,3,8.0,4.0,0,3.0,4.0,1.0,0.0,38.0,0.0,0
23173,43.0,3,3.0,2.0,6,0.0,3.0,1.0,0.0,40.0,0.0,0
23174,46.0,3,5.0,5.0,2,4.0,4.0,0.0,0.0,40.0,1.0,0
23175,18.0,3,9.0,4.0,6,3.0,4.0,0.0,0.0,20.0,1.0,0
23176,50.0,1,15.0,2.0,0,0.0,1.0,1.0,0.0,40.0,0.0,1
23177,47.0,5,4.0,2.0,11,0.0,4.0,1.0,0.0,40.0,0.0,0
23178,31.0,3,9.0,4.0,4,1.0,4.0,1.0,2907.0,99.0,1.0,0
23179,33.0,3,4.0,2.0,0,0.0,4.0,1.0,0.0,45.0,1.0,0
23180,27.0,3,9.0,2.0,6,0.0,4.0,1.0,7298.0,40.0,1.0,1
23181,59.0,5,9.0,2.0,4,0.0,4.0,1.0,0.0,35.0,1.0,0
23182,39.0,1,9.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,1
23183,29.0,3,10.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
23184,26.0,3,13.0,6.0,3,1.0,4.0,0.0,0.0,55.0,1.0,0
23185,24.0,3,9.0,4.0,2,3.0,4.0,1.0,0.0,40.0,1.0,0
23186,25.0,3,10.0,4.0,0,1.0,4.0,1.0,-1980.0,40.0,1.0,0
23187,30.0,3,10.0,4.0,0,2.0,4.0,0.0,0.0,20.0,1.0,0
23188,52.0,6,7.0,2.0,13,0.0,4.0,1.0,0.0,40.0,1.0,0
23189,51.0,0,14.0,2.0,9,0.0,4.0,1.0,0.0,40.0,1.0,1
23190,30.0,3,13.0,4.0,11,1.0,4.0,1.0,0.0,60.0,1.0,1
23191,19.0,3,10.0,4.0,4,3.0,4.0,0.0,0.0,25.0,1.0,0
23192,23.0,3,10.0,4.0,12,3.0,4.0,1.0,0.0,60.0,1.0,0
23193,37.0,6,16.0,2.0,9,0.0,4.0,1.0,0.0,45.0,1.0,0
23194,25.0,6,10.0,2.0,0,0.0,2.0,1.0,0.0,38.0,1.0,0
23195,49.0,5,15.0,2.0,9,0.0,4.0,1.0,15024.0,65.0,1.0,1
23196,30.0,3,9.0,2.0,9,0.0,4.0,1.0,0.0,55.0,1.0,0
23197,40.0,3,10.0,0.0,0,4.0,4.0,0.0,0.0,40.0,1.0,0
23198,20.0,3,9.0,4.0,6,2.0,3.0,1.0,0.0,32.0,1.0,0
23199,35.0,5,11.0,2.0,4,0.0,4.0,1.0,3103.0,55.0,1.0,0
23200,24.0,3,13.0,4.0,3,3.0,4.0,1.0,0.0,45.0,1.0,0
23201,32.0,3,9.0,5.0,2,4.0,2.0,1.0,0.0,40.0,1.0,0
23202,35.0,3,9.0,5.0,7,3.0,2.0,0.0,0.0,30.0,1.0,0
23203,20.0,3,9.0,4.0,7,1.0,4.0,0.0,0.0,40.0,1.0,0
23204,29.0,6,9.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,1
23205,25.0,3,9.0,4.0,2,3.0,4.0,1.0,0.0,28.0,1.0,0
23206,50.0,1,4.0,2.0,13,0.0,4.0,1.0,0.0,40.0,1.0,0
23207,24.0,3,9.0,4.0,0,1.0,4.0,1.0,0.0,50.0,1.0,0
23208,49.0,3,13.0,2.0,7,0.0,4.0,1.0,15024.0,60.0,1.0,1
23209,30.0,1,9.0,0.0,10,3.0,4.0,0.0,0.0,32.0,1.0,0
23210,37.0,3,10.0,2.0,0,0.0,4.0,1.0,0.0,40.0,1.0,0
23211,50.0,3,9.0,2.0,6,5.0,4.0,0.0,3137.0,40.0,0.0,0
23212,20.0,3,9.0,4.0,5,3.0,4.0,1.0,0.0,30.0,1.0,0
